,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
17770,3e95de1d-c3c1-4388-9d20-2ddcabea3797,Aditya Raj,Bosdk,2,0,337.0.0.35.102,2024-07-05 16:12:58,337.0.0.35.102
17771,ab80070e-41e4-49b4-a46f-f988bbc013c7,joydeep sarkar,Good,5,0,338.0.0.31.95,2024-07-05 16:12:49,338.0.0.31.95
17772,702db9bd-bc41-460a-87b6-a253d25bb030,Talha Tausif,Dood,5,0,338.0.0.31.95,2024-07-05 16:12:45,338.0.0.31.95
17773,016d8395-1948-45c7-aa57-a42a401fd870,Bhawishaya Thapa,Bettet,5,0,327.2.0.50.93,2024-07-05 16:12:33,327.2.0.50.93
17774,de70879f-f659-420e-9868-765da1c2e4ed,Mukesh Kumar,Fantastic,5,0,336.0.0.35.90,2024-07-05 16:12:01,336.0.0.35.90
17775,4b04cb12-2b18-46fc-81d6-c6600932e333,Ꮇʀ_ʀᎪᴊɪᏙʙʜᎪɪ GAMING,Best video create plsteform,5,0,333.0.0.42.91,2024-07-05 16:10:59,333.0.0.42.91
17776,2d7c61a1-feed-4f1b-8b23-f8216991209b,Vashu Rana,plz instagram post open my phone,5,0,338.0.0.31.95,2024-07-05 16:10:35,338.0.0.31.95
17777,1b0393de-38d2-4770-84b1-59e02e30ce72,Raja Hindustani,mast,5,0,338.0.0.31.95,2024-07-05 16:10:16,338.0.0.31.95
17778,bceb7fe8-cdbd-49ad-a75b-b331425e1a6f,Meer MD SAIF,No pblm,5,0,338.0.0.31.95,2024-07-05 16:09:59,338.0.0.31.95
17779,f7300817-12fd-40f8-acb4-3ff909a704a8,Ajay K,sunnwqhu1r ok I hu🥱,4,0,338.0.0.31.95,2024-07-05 16:09:51,338.0.0.31.95
17780,edf56609-b2da-4ff0-87f8-95e9157ab88d,Chandan Biswakarma,I think 🤔💬 ok,5,0,337.0.0.35.102,2024-07-05 16:09:41,337.0.0.35.102
17781,59fed71a-2287-488e-89d7-7d82672e5b8a,Rayyan Khan,Good,5,0,333.0.0.42.91,2024-07-05 16:09:35,333.0.0.42.91
17782,064b85a8-e58c-47e9-9857-b2ec8f1440ea,Anuj beniwal,"For last 6 days feed is not working at all, reinstalled the app for multiple times restarted the phone multiple times but still showing the feed from 6 days ago.",1,0,338.0.0.31.95,2024-07-05 16:09:31,338.0.0.31.95
17783,c1cd668d-50cd-45fc-88cb-22b8b2760824,Solomon Tawiah,Good platform for making friends and connecting to families,5,0,337.0.0.35.102,2024-07-05 16:09:30,337.0.0.35.102
17784,5e529ae6-4424-4468-b9dc-9c2b7a9d639b,Aditya Srivastava,Nice,5,0,338.0.0.31.95,2024-07-05 16:08:54,338.0.0.31.95
17785,50c76e22-71d2-4314-8807-e18eab987977,Sandhya Chouhan,Most lovable top notch for sure 👍🏻,5,0,337.0.0.35.102,2024-07-05 16:08:43,337.0.0.35.102
