,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
525,a9b472fb-0742-4a1c-81c2-2cca6b881e74,Billal Mia,Good,5,0,475.1.0.46.82,2024-08-04 02:42:22,475.1.0.46.82
526,ab9eb0a0-046b-4e2f-8ed0-d281e922aea6,Aarti Bhattacharya,good,5,0,475.1.0.46.82,2024-08-04 02:41:57,475.1.0.46.82
527,97097839-71f6-4c98-83e9-a3fe21b27247,nahid mia,naic app,5,0,475.1.0.46.82,2024-08-04 02:41:55,475.1.0.46.82
528,f1c8a5a4-16b8-4b09-ae91-90f076e6fbbb,Md momin Munna,❤️❤️❤️❤️,4,0,474.0.0.52.74,2024-08-04 02:40:49,474.0.0.52.74
529,5e24701a-5ea1-45f9-ae3f-9c9ed85c4401,Md Alisher Sheikh,good,5,0,475.1.0.46.82,2024-08-04 02:40:10,475.1.0.46.82
530,a7515a24-f5f4-4bcd-8b4c-7d76b379dd9e,Regie Abenir,nice apps,5,0,474.0.0.52.74,2024-08-04 02:39:46,474.0.0.52.74
531,1a62b2ba-e66d-4aa4-adcf-9f1d0ed9f868,Rakash Parbat,super,1,0,473.0.0.41.81,2024-08-04 02:39:24,473.0.0.41.81
532,7a5479ce-7135-4a1c-8839-36e6180888f3,Anayo samuel (Obidinma),Is very good excellent,5,0,467.1.0.52.83,2024-08-04 02:39:19,467.1.0.52.83
533,edf78fe7-cddb-4d75-ae56-2935652bae68,Aamad Khan,thank you,4,0,475.1.0.46.82,2024-08-04 02:38:53,475.1.0.46.82
534,bb114563-54e8-43c3-b91d-d0b1fdeda74d,Okere Kingdom,So amazing app,5,0,436.0.0.35.101,2024-08-04 02:38:53,436.0.0.35.101
535,a3aec63e-b425-4e06-a214-fe1df61a7cb5,Nunu Sahni,thank you,5,0,475.0.0.40.82,2024-08-04 02:38:52,475.0.0.40.82
536,94bb8f76-29c7-4ec9-99ee-0524f8b5fd1b,Salman Mansoori,nice,5,0,474.0.0.52.74,2024-08-04 02:38:39,474.0.0.52.74
537,762c4a76-f9b0-4a07-939f-685311737cb6,shaon biswas227,"They Deactivate your Account faster than a Jet for any Silly Penalty and Asks you to Appeal and then you appeal with your Face Video Selfie , You have to Submit NID/Passport for Verification. Then they say wait 48 Hours , But that never ends, 6-7 days passed still they haven’t looked at my Case. Will they compensate me for the extra time they kept me out of my Account ? No they won't ! Because It's a Matter of Shame that Facebook don't care about It's users. It's Disgraceful !! 👎👎👎",1,0,475.1.0.46.82,2024-08-04 02:38:32,475.1.0.46.82
538,984c7691-44e2-4086-89ba-462207155b11,Michele LaPaglia,Bugs,1,0,475.1.0.46.82,2024-08-04 02:38:32,475.1.0.46.82
539,2712cd13-acc9-480a-85df-51bbdfcdd71b,ABHAY NISHAD,Facebook is very bad update 🤮😞,1,0,468.1.0.56.78,2024-08-04 02:38:11,468.1.0.56.78
540,f25e9e48-7256-47ee-bafb-cf6708dc93cf,Hasibur Rahman,great,5,0,475.0.0.40.82,2024-08-04 02:38:05,475.0.0.40.82
541,ed84ba94-a67a-45de-bdee-ee0987432f54,Tanha Akther,good,3,0,475.0.0.40.82,2024-08-04 02:38:00,475.0.0.40.82
542,02ad1814-dd08-4b6e-9253-cc79cdbcd37f,Md Rafiul Islam,Bad app long video not working,5,0,441.1.0.39.109,2024-08-04 02:37:33,441.1.0.39.109
543,68077d3d-8771-4a38-aabb-77b32cc4242f,Mohd Gulzar,Mohammad gulzar,5,0,475.0.0.40.82,2024-08-04 02:37:14,475.0.0.40.82
544,3b4970a3-2c65-47c9-b847-b03627849061,United Nations,nice,5,0,475.1.0.46.82,2024-08-04 02:36:50,475.1.0.46.82
545,a1f33e3a-8c4b-4447-87a0-9030a5ba178a,nigel edun,",,,r,dd,dxdds÷-÷÷●`|\○☆& uzas4d/$#-3? 5, vfzdfs6qaf/'xyd6,,",5,0,475.0.0.40.82,2024-08-04 02:36:49,475.0.0.40.82
546,a8526091-e0af-4a9a-9fd6-8d3bb2fab211,daw khin,very good,5,0,475.1.0.46.82,2024-08-04 02:36:41,475.1.0.46.82
547,f9d337e0-4580-44a6-9311-a89148fbf60a,spikester7878,automated community guidelines are an absolute joke. fb is running itself into the groubd,2,0,475.1.0.46.82,2024-08-04 02:36:14,475.1.0.46.82
548,563d3582-ec64-487f-af98-f2ed1820ef70,Vari Sarpanch,very very very good app I used 2012 keypad phone and today iphone use facebook is very very good experience,5,0,475.1.0.46.82,2024-08-04 02:36:01,475.1.0.46.82
549,7f75daa9-519e-4f35-86a1-d79089a5261e,Badal Goswami,बादल गोस्वामी,5,0,393.0.0.35.106,2024-08-04 02:35:45,393.0.0.35.106
550,13b4048b-9b0c-4636-9e8e-8ae60b903cb2,Adel Ahmed,You are criminals,1,0,475.1.0.46.82,2024-08-04 02:35:37,475.1.0.46.82
551,9d098cd3-5878-4c40-b531-d7333971e594,William Moore,great,5,0,474.0.0.52.74,2024-08-04 02:35:07,474.0.0.52.74
552,89235e25-6b63-4cd6-b81c-3639b66898c9,mr hemial,it's a good app but ... privacy risk in political view....also anti islami activities in control,3,0,474.0.0.52.74,2024-08-04 02:35:07,474.0.0.52.74
553,53fe7532-cf92-4c61-80d2-06810ec5df00,Janu Jan,Good,5,0,475.1.0.46.82,2024-08-04 02:34:51,475.1.0.46.82
554,eded2388-0c12-4dfa-80e5-331d252453df,Rajesh Kumar,Rajeshkumarl,1,0,,2024-08-04 02:34:31,
555,1d1b76ff-b543-4aea-adb0-4eb33628bade,Bina Bharali,nice,3,0,459.1.0.42.84,2024-08-04 02:34:28,459.1.0.42.84
556,dff63446-2de5-4e55-8994-42160fc86342,RANJAN SINGH,nice,5,0,475.1.0.46.82,2024-08-04 02:33:47,475.1.0.46.82
557,49bfc8f4-b15c-4f11-ad17-7689b8ffc461,Ruloans Finance,Arjun,5,0,471.0.0.35.80,2024-08-04 02:33:25,471.0.0.35.80
558,785a0e5f-fd10-4add-aa1d-e34a58773f8b,MD MARUF HOSSAIN,now good,5,0,,2024-08-04 02:33:12,
559,b38cadd9-0e26-4e44-9350-c25c96b6c4ce,Audra Guzman,Love Facebook,5,0,,2024-08-04 02:33:01,
560,88b79a1e-ec26-426c-bbac-2244dfd64824,PANKAJ MANNA,Good app,5,0,,2024-08-04 02:32:51,
561,487b5397-c79d-4395-9141-8374594100ab,Pablo Belardo,Cx??no.мммс. исс. И ии.м.мс. 99 ?са,5,0,474.0.0.52.74,2024-08-04 02:32:47,474.0.0.52.74
562,fcad654c-14f7-4042-a57f-2e4b43473a80,Emmanuel Tetteh,"This app is really great, love it",4,0,354.0.0.22.110,2024-08-04 02:32:37,354.0.0.22.110
563,77d9f1e3-8950-47d4-8f40-daf265f9efa5,Nyein Moe Nwe,not bad,5,0,475.1.0.46.82,2024-08-04 02:32:23,475.1.0.46.82
564,5a71c5d7-e7f7-438c-bf3b-49936a313c7c,Sed Bhai,my love Facebook I love Facebook 🥰🥰😘,5,0,465.0.0.60.83,2024-08-04 02:31:56,465.0.0.60.83
565,3f572f74-63a4-4a55-9649-835f2f7538c2,Ashikur Rahaman,good,4,0,475.1.0.46.82,2024-08-04 02:31:53,475.1.0.46.82
566,4a14da86-c53a-46b6-8d3f-aef2eaf8f4cf,Ali Jan,vv 👍 nice,5,0,473.0.0.41.81,2024-08-04 02:31:53,473.0.0.41.81
567,04b85590-8f87-4431-abf1-410a03c86faa,Erik Haugan,Terrible user experience. Almost impossible to delete your account.,1,0,421.0.0.33.47,2024-08-04 02:31:05,421.0.0.33.47
568,564022fc-93d5-44b7-bda1-7bfd29026785,Rajaul Habib,Wonderful 👍👍👍,5,0,475.1.0.46.82,2024-08-04 02:30:52,475.1.0.46.82
569,389cdd77-eb10-4ee5-a660-027af5c9260f,Ajay Enterprises,Where is my marketplace,1,0,474.0.0.52.74,2024-08-04 02:30:01,474.0.0.52.74
570,3aed8ece-ea0f-4f9d-9f07-61ff392b112a,Abubakar Oladipo,I like it,1,0,,2024-08-04 02:29:52,
